lead_code,visit_date,latitude,longitude,result,remarks
LDSMFG_175284,2025-01-30,20.119415511924423,77.65821169986336,SHIFTED,Visited location
LDSMFG_194085,2025-01-08,23.078864496502177,77.52440474142145,SHIFTED,Visited location
LDSMFG_109109,2025-01-18,20.376671740738132,77.77224373673242,SHIFTED,Visited location
LDSMFG_147587,2025-01-19,26.667539623362906,77.51457160162265,DOOR_LOCKED,Visited location
LDSMFG_179038,2025-01-19,26.428559283990246,77.6834874678065,DOOR_LOCKED,Visited location
LDSMFG_198127,2025-01-24,25.30806045986425,77.71200993716477,MET_CUSTOMER,Visited location
LDSMFG_150134,2025-01-05,25.400415158476566,77.79455366095813,DOOR_LOCKED,Visited location
LDSMFG_104962,2025-01-07,24.754875676612762,77.62759975744508,SHIFTED,Visited location
LDSMFG_192568,2025-01-08,13.054574797230611,77.68250644439057,SHIFTED,Visited location
LDSMFG_194233,2025-01-16,19.282331497562545,77.7834742653157,MET_CUSTOMER,Visited location
LDSMFG_114554,2025-01-26,16.743482531425688,77.59909263592773,DOOR_LOCKED,Visited location
LDSMFG_141098,2025-01-12,23.794015847937324,77.73486440062746,MET_CUSTOMER,Visited location
LDSMFG_195703,2025-01-04,17.14480029567796,77.66346344313848,MET_CUSTOMER,Visited location
LDSMFG_175106,2025-01-03,24.692264768258035,77.78403202270047,DOOR_LOCKED,Visited location
LDSMFG_177811,2025-01-13,22.620340713415494,77.75703037632483,MET_CUSTOMER,Visited location
LDSMFG_169059,2025-01-20,14.981944179029751,77.72701058968505,DOOR_LOCKED,Visited location
LDSMFG_111328,2025-01-08,19.747658143305788,77.78762452787113,MET_CUSTOMER,Visited location
LDSMFG_196376,2025-01-08,15.63229625717125,77.57707768485277,MET_CUSTOMER,Visited location
LDSMFG_160044,2025-01-12,17.38544935984165,77.74942019690708,DOOR_LOCKED,Visited location
LDSMFG_151409,2025-01-12,26.429220010408955,77.77157883584418,MET_CUSTOMER,Visited location
LDSMFG_197807,2025-01-11,13.339237963635725,77.50208857278997,DOOR_LOCKED,Visited location
LDSMFG_109486,2025-01-02,22.1173423684662,77.72093808224204,SHIFTED,Visited location
LDSMFG_167447,2025-01-15,13.089852693470522,77.54300785000527,SHIFTED,Visited location
LDSMFG_107340,2025-01-17,26.73269565606512,77.67557502066535,DOOR_LOCKED,Visited location
LDSMFG_138703,2025-01-02,28.41340204686408,77.70805759964009,SHIFTED,Visited location
LDSMFG_148904,2025-01-18,17.107819507887456,77.58941566998051,MET_CUSTOMER,Visited location
LDSMFG_128736,2025-01-26,14.938813404028423,77.57467648742679,DOOR_LOCKED,Visited location
LDSMFG_186910,2025-01-10,23.736668109956057,77.72427146835385,DOOR_LOCKED,Visited location
LDSMFG_194217,2025-01-06,19.057476533951892,77.56641759084876,DOOR_LOCKED,Visited location
LDSMFG_146618,2025-01-24,25.14289720176714,77.53668080884196,MET_CUSTOMER,Visited location
LDSMFG_120778,2025-01-25,18.980742774207222,77.5115888609721,MET_CUSTOMER,Visited location
LDSMFG_112019,2025-01-21,24.103732365916827,77.5240354364376,MET_CUSTOMER,Visited location
LDSMFG_143043,2025-01-23,20.9800579198201,77.66950706983364,SHIFTED,Visited location
LDSMFG_159316,2025-01-10,20.88942128976989,77.55529298290466,DOOR_LOCKED,Visited location
LDSMFG_102064,2025-01-02,18.80417042492238,77.60761558756185,SHIFTED,Visited location
LDSMFG_135109,2025-01-05,14.72881118300204,77.77986654107288,SHIFTED,Visited location
LDSMFG_114453,2025-01-19,21.339432749999034,77.65253751755642,DOOR_LOCKED,Visited location
LDSMFG_144075,2025-01-15,22.71684152763367,77.51210033539236,MET_CUSTOMER,Visited location
LDSMFG_111929,2025-01-28,15.623133388394699,77.6169216917503,SHIFTED,Visited location
LDSMFG_163571,2025-01-15,17.878634661275925,77.60055458299183,SHIFTED,Visited location
LDSMFG_112506,2025-01-07,22.947820117179575,77.65390853797616,SHIFTED,Visited location
LDSMFG_103581,2025-01-15,22.48208944073076,77.71003201151638,DOOR_LOCKED,Visited location
LDSMFG_109134,2025-01-11,16.508544019045786,77.69798805657753,SHIFTED,Visited location
LDSMFG_147648,2025-01-18,15.33023404984897,77.61676128918626,SHIFTED,Visited location
LDSMFG_190467,2025-01-02,17.67087570962241,77.64348977299692,SHIFTED,Visited location
LDSMFG_163715,2025-01-03,22.822627855285862,77.66729262552911,SHIFTED,Visited location
LDSMFG_198497,2025-01-04,27.319773462935643,77.5328790627054,DOOR_LOCKED,Visited location
LDSMFG_188615,2025-01-08,19.55182810702918,77.62641255411678,MET_CUSTOMER,Visited location
LDSMFG_140596,2025-01-14,19.113169313119165,77.73553625824785,DOOR_LOCKED,Visited location
LDSMFG_122104,2025-01-26,17.17791162662816,77.51892033153284,DOOR_LOCKED,Visited location
LDSMFG_130370,2025-01-16,23.427320037971256,77.76454094528096,MET_CUSTOMER,Visited location
LDSMFG_148497,2025-01-03,17.85479252394633,77.7085348003555,MET_CUSTOMER,Visited location
LDSMFG_138368,2025-01-25,25.59327755549168,77.7429148940854,MET_CUSTOMER,Visited location
LDSMFG_116571,2025-01-15,13.175216351854958,77.67526002332643,DOOR_LOCKED,Visited location
LDSMFG_197185,2025-01-23,28.25232644762079,77.55541617348102,MET_CUSTOMER,Visited location
LDSMFG_185032,2025-01-03,20.964926395867224,77.52325035462164,MET_CUSTOMER,Visited location
LDSMFG_187295,2025-01-29,15.642690795661334,77.52938266105679,SHIFTED,Visited location
LDSMFG_106790,2025-01-10,14.453062478346094,77.77239992399977,MET_CUSTOMER,Visited location
LDSMFG_109496,2025-01-20,20.661238263857104,77.63876620159581,SHIFTED,Visited location
LDSMFG_186688,2025-01-11,22.3569321970317,77.62875454468735,DOOR_LOCKED,Visited location
LDSMFG_172809,2025-01-21,17.673918713214942,77.63362097286354,MET_CUSTOMER,Visited location
LDSMFG_118035,2025-01-25,15.389912098385013,77.65194626353139,MET_CUSTOMER,Visited location
LDSMFG_124060,2025-01-09,18.572795640971147,77.62831393898934,MET_CUSTOMER,Visited location
LDSMFG_113810,2025-01-12,24.541427960369667,77.60917626819595,MET_CUSTOMER,Visited location
LDSMFG_177032,2025-01-22,17.096584221539093,77.78362746495425,SHIFTED,Visited location
LDSMFG_164419,2025-01-17,18.438503452736004,77.69551407781739,DOOR_LOCKED,Visited location
LDSMFG_123431,2025-01-09,12.929318644163313,77.6443951625833,SHIFTED,Visited location
LDSMFG_165440,2025-01-27,19.615851818585824,77.74622479708114,MET_CUSTOMER,Visited location
LDSMFG_172244,2025-01-11,15.506288740749309,77.79623531474685,DOOR_LOCKED,Visited location
LDSMFG_194933,2025-01-17,19.207776675183258,77.7815353870762,SHIFTED,Visited location
LDSMFG_122281,2025-01-27,13.110731388727322,77.55957295658958,SHIFTED,Visited location
LDSMFG_180903,2025-01-25,18.455022021741833,77.77512596970244,DOOR_LOCKED,Visited location
LDSMFG_161812,2025-01-14,13.107713223097207,77.69508011933513,DOOR_LOCKED,Visited location
LDSMFG_149729,2025-01-14,14.386422815491919,77.61228853118573,SHIFTED,Visited location
LDSMFG_194097,2025-01-17,23.168415834575928,77.6224862323323,SHIFTED,Visited location
LDSMFG_148911,2025-01-23,13.440837223597303,77.6360290630685,MET_CUSTOMER,Visited location
LDSMFG_147224,2025-01-23,27.058311666664714,77.66744433692762,MET_CUSTOMER,Visited location
LDSMFG_112889,2025-01-22,27.048463341317664,77.60557353685567,MET_CUSTOMER,Visited location
LDSMFG_103479,2025-01-29,14.673717771898097,77.5839598776294,MET_CUSTOMER,Visited location
LDSMFG_102670,2025-01-10,25.36180595718701,77.60150602592324,SHIFTED,Visited location
LDSMFG_103260,2025-01-19,27.03902611311708,77.65221070412886,SHIFTED,Visited location
LDSMFG_102523,2025-01-03,23.42664207832546,77.55334594587161,SHIFTED,Visited location
LDSMFG_189451,2025-01-02,22.051411579776484,77.67114565038186,DOOR_LOCKED,Visited location
LDSMFG_129195,2025-01-10,17.17803816230156,77.69993718884935,DOOR_LOCKED,Visited location
LDSMFG_174063,2025-01-23,22.425721717033248,77.56706173516062,DOOR_LOCKED,Visited location
LDSMFG_146634,2025-01-24,25.366070486065787,77.50334256602011,DOOR_LOCKED,Visited location
LDSMFG_117156,2025-01-02,20.192034254888746,77.67953168597639,DOOR_LOCKED,Visited location
LDSMFG_130829,2025-01-16,17.8404148986145,77.65880439574967,DOOR_LOCKED,Visited location
LDSMFG_199270,2025-01-30,24.206757388579547,77.57349146239528,DOOR_LOCKED,Visited location
LDSMFG_135362,2025-01-22,26.73880431104235,77.73342460107666,SHIFTED,Visited location
LDSMFG_175154,2025-01-17,16.615357267927454,77.60307878121044,SHIFTED,Visited location
LDSMFG_132992,2025-01-03,22.492286424902904,77.66404746076083,MET_CUSTOMER,Visited location
LDSMFG_157903,2025-01-29,27.60628342025438,77.61061040747815,SHIFTED,Visited location
LDSMFG_177271,2025-01-29,27.39898007761292,77.66929245185689,MET_CUSTOMER,Visited location
LDSMFG_174263,2025-01-10,22.682237835918944,77.59791778508713,MET_CUSTOMER,Visited location
LDSMFG_196560,2025-01-25,22.775108133610466,77.77394673931205,DOOR_LOCKED,Visited location
LDSMFG_159606,2025-01-22,22.004282980218534,77.66473107166406,SHIFTED,Visited location
LDSMFG_167942,2025-01-11,18.77304477542667,77.5664967513619,MET_CUSTOMER,Visited location
LDSMFG_128439,2025-01-09,18.412573992198887,77.78260668910274,MET_CUSTOMER,Visited location
LDSMFG_195300,2025-01-16,13.109366684128474,77.52951617731614,DOOR_LOCKED,Visited location
LDSMFG_140280,2025-01-25,15.620752572472497,77.52261394542418,DOOR_LOCKED,Visited location
LDSMFG_131066,2025-01-20,18.38173711497898,77.70883157300848,MET_CUSTOMER,Visited location
LDSMFG_182004,2025-01-02,14.394867301676623,77.7021096762246,SHIFTED,Visited location
LDSMFG_151181,2025-01-22,20.775429812729573,77.57136796723745,MET_CUSTOMER,Visited location
LDSMFG_192773,2025-01-22,17.45338017083457,77.6262025912673,SHIFTED,Visited location
LDSMFG_120741,2025-01-15,22.9880624372105,77.52859934738747,SHIFTED,Visited location
LDSMFG_136168,2025-01-08,25.39987980769039,77.67413666441693,MET_CUSTOMER,Visited location
LDSMFG_160060,2025-01-12,27.340074849348543,77.62173852650534,DOOR_LOCKED,Visited location
LDSMFG_117576,2025-01-03,14.77868796665999,77.52523785664455,SHIFTED,Visited location
LDSMFG_158410,2025-01-16,18.507811981508574,77.78284312023169,SHIFTED,Visited location
LDSMFG_172570,2025-01-20,21.05577595010947,77.66752538692315,DOOR_LOCKED,Visited location
LDSMFG_149576,2025-01-30,18.564224636304573,77.66904431786982,DOOR_LOCKED,Visited location
LDSMFG_148501,2025-01-27,26.89223600071526,77.62453279420897,SHIFTED,Visited location
LDSMFG_126198,2025-01-15,13.559847685870963,77.67720400194318,SHIFTED,Visited location
LDSMFG_173248,2025-01-17,21.354055114413985,77.74901663779255,MET_CUSTOMER,Visited location
LDSMFG_166999,2025-01-29,16.71166362781407,77.51922923725657,DOOR_LOCKED,Visited location
LDSMFG_191507,2025-01-01,17.33821854787998,77.59675595579758,MET_CUSTOMER,Visited location
LDSMFG_125775,2025-01-23,21.535931759271605,77.69212456272511,MET_CUSTOMER,Visited location
LDSMFG_195011,2025-01-02,24.407080149666907,77.55417977199328,SHIFTED,Visited location
LDSMFG_170841,2025-01-23,18.2682452723581,77.67747414496827,MET_CUSTOMER,Visited location
LDSMFG_190256,2025-01-11,24.40006664005087,77.60887225258789,SHIFTED,Visited location
LDSMFG_194501,2025-01-09,19.455876892008767,77.51744735929694,MET_CUSTOMER,Visited location
LDSMFG_159528,2025-01-20,27.22509455942152,77.6852742562335,MET_CUSTOMER,Visited location
LDSMFG_199573,2025-01-18,14.116751410352826,77.5325535263938,DOOR_LOCKED,Visited location
LDSMFG_143089,2025-01-15,13.857494696131402,77.78411082920698,SHIFTED,Visited location
LDSMFG_169323,2025-01-30,21.69566512971376,77.56441009203687,MET_CUSTOMER,Visited location
LDSMFG_167460,2025-01-23,14.319351865382856,77.59833616363407,SHIFTED,Visited location
LDSMFG_171372,2025-01-09,21.277386272364886,77.7014824272869,SHIFTED,Visited location
LDSMFG_180613,2025-01-10,19.693213114564905,77.72960845300464,SHIFTED,Visited location
LDSMFG_114654,2025-01-30,19.807025425506367,77.7311098437135,MET_CUSTOMER,Visited location
LDSMFG_190578,2025-01-15,14.889353097653572,77.70270417451844,SHIFTED,Visited location
LDSMFG_127117,2025-01-28,19.148149365502807,77.66869972624922,MET_CUSTOMER,Visited location
LDSMFG_176357,2025-01-05,24.72460462996082,77.72455325726327,DOOR_LOCKED,Visited location
LDSMFG_102367,2025-01-07,13.439689117118483,77.59235605233927,DOOR_LOCKED,Visited location
LDSMFG_103461,2025-01-22,27.65314140927329,77.50519799508932,SHIFTED,Visited location
LDSMFG_123165,2025-01-09,18.64610092477657,77.76146585967146,DOOR_LOCKED,Visited location
LDSMFG_160823,2025-01-30,28.081897803373593,77.65089456773761,MET_CUSTOMER,Visited location
LDSMFG_100879,2025-01-07,23.109002301117318,77.66011697958037,MET_CUSTOMER,Visited location
LDSMFG_121643,2025-01-21,16.758991681993038,77.57241270485028,MET_CUSTOMER,Visited location
LDSMFG_138349,2025-01-09,16.509750704382277,77.70203635143932,MET_CUSTOMER,Visited location
LDSMFG_140178,2025-01-11,23.111673897422733,77.51187998176087,SHIFTED,Visited location
LDSMFG_189970,2025-01-20,14.313623794702664,77.64929859856846,DOOR_LOCKED,Visited location
LDSMFG_124675,2025-01-04,18.5971003631549,77.62176013325845,SHIFTED,Visited location
LDSMFG_155781,2025-01-02,21.95108983264538,77.71218633756632,SHIFTED,Visited location
LDSMFG_166528,2025-01-28,26.75522944416059,77.70606259594942,DOOR_LOCKED,Visited location
LDSMFG_152971,2025-01-26,15.053157981313,77.5074599803511,MET_CUSTOMER,Visited location
LDSMFG_160022,2025-01-23,20.102499005639256,77.52530322546454,DOOR_LOCKED,Visited location
LDSMFG_108602,2025-01-23,28.19556142699202,77.79287840802995,SHIFTED,Visited location
LDSMFG_170194,2025-01-10,22.663523052806543,77.77574800224924,MET_CUSTOMER,Visited location
LDSMFG_198806,2025-01-30,16.396681197423717,77.67249511513654,SHIFTED,Visited location
LDSMFG_186552,2025-01-23,17.918232784669957,77.67573016538415,MET_CUSTOMER,Visited location
LDSMFG_120723,2025-01-11,14.494851482798552,77.51507639290969,DOOR_LOCKED,Visited location
LDSMFG_179278,2025-01-11,26.301720917704756,77.73043401498572,SHIFTED,Visited location
LDSMFG_150645,2025-01-30,28.19135464560565,77.51862773341442,MET_CUSTOMER,Visited location
LDSMFG_105386,2025-01-28,19.327424200735646,77.61519744985314,SHIFTED,Visited location
LDSMFG_134566,2025-01-04,26.5790934112442,77.7310259570199,MET_CUSTOMER,Visited location
LDSMFG_124086,2025-01-03,16.46007627153396,77.70388918214223,SHIFTED,Visited location
LDSMFG_193249,2025-01-08,23.542202665438435,77.70476328828211,SHIFTED,Visited location
LDSMFG_134199,2025-01-18,18.842897340362544,77.52090811013967,SHIFTED,Visited location
LDSMFG_170799,2025-01-22,14.94291792604315,77.74345445423255,DOOR_LOCKED,Visited location
LDSMFG_146359,2025-01-13,18.767693350700135,77.52888124699665,DOOR_LOCKED,Visited location
LDSMFG_135633,2025-01-11,23.312384182352908,77.65580704279866,DOOR_LOCKED,Visited location
LDSMFG_140846,2025-01-26,18.0371976693245,77.67531937311642,DOOR_LOCKED,Visited location
LDSMFG_101363,2025-01-08,15.522401765540947,77.61501961476881,MET_CUSTOMER,Visited location
LDSMFG_133636,2025-01-16,21.044545560372075,77.54020924744422,MET_CUSTOMER,Visited location
LDSMFG_182142,2025-01-24,15.968807912545447,77.61037909922352,MET_CUSTOMER,Visited location
LDSMFG_154511,2025-01-14,21.733517768637743,77.6139594743361,SHIFTED,Visited location
LDSMFG_112098,2025-01-09,28.026052999427293,77.79710866875375,SHIFTED,Visited location
LDSMFG_123808,2025-01-15,13.178311835875672,77.77965786917498,DOOR_LOCKED,Visited location
LDSMFG_126997,2025-01-21,15.199988824406837,77.53453250627636,DOOR_LOCKED,Visited location
LDSMFG_112162,2025-01-01,18.483272858488736,77.52176436133136,SHIFTED,Visited location
LDSMFG_155524,2025-01-24,27.692291359368028,77.68678236693565,SHIFTED,Visited location
LDSMFG_183858,2025-01-22,13.789764361390631,77.63465224766766,MET_CUSTOMER,Visited location
LDSMFG_104393,2025-01-06,28.046644632308094,77.51265318517122,MET_CUSTOMER,Visited location
LDSMFG_121631,2025-01-29,14.27460842462335,77.75662036656145,DOOR_LOCKED,Visited location
LDSMFG_134577,2025-01-03,16.806866029252774,77.53019633118178,MET_CUSTOMER,Visited location
LDSMFG_124986,2025-01-22,25.614350859156232,77.57247345053786,DOOR_LOCKED,Visited location
LDSMFG_156687,2025-01-06,21.67155117037173,77.69524195302542,MET_CUSTOMER,Visited location
LDSMFG_151892,2025-01-25,26.31343862599713,77.56250817667599,DOOR_LOCKED,Visited location
LDSMFG_130732,2025-01-01,19.170706166452895,77.78900887986637,SHIFTED,Visited location
LDSMFG_169826,2025-01-28,25.44386837627978,77.6323670362498,MET_CUSTOMER,Visited location
LDSMFG_198049,2025-01-03,22.179049649549526,77.76265157032776,DOOR_LOCKED,Visited location
LDSMFG_168210,2025-01-02,23.101517771313517,77.74071810111633,MET_CUSTOMER,Visited location
LDSMFG_145456,2025-01-14,24.810351612307436,77.60042507906016,MET_CUSTOMER,Visited location
LDSMFG_132859,2025-01-06,26.481587768615192,77.71390435740459,DOOR_LOCKED,Visited location
LDSMFG_111877,2025-01-28,24.472774141471383,77.61880577157909,DOOR_LOCKED,Visited location
LDSMFG_168385,2025-01-20,20.01427117602082,77.57011513938279,DOOR_LOCKED,Visited location
LDSMFG_105135,2025-01-12,26.883762952127793,77.7295566107019,DOOR_LOCKED,Visited location
LDSMFG_176377,2025-01-14,20.42908764303567,77.56545185158096,DOOR_LOCKED,Visited location
LDSMFG_180311,2025-01-22,13.668937540360352,77.78267289793479,SHIFTED,Visited location
LDSMFG_127638,2025-01-19,15.594633414452023,77.74578142059387,SHIFTED,Visited location
LDSMFG_189545,2025-01-12,27.512158985724966,77.71333691904681,DOOR_LOCKED,Visited location
LDSMFG_170550,2025-01-18,16.08199273740779,77.68859375910264,SHIFTED,Visited location
LDSMFG_127922,2025-01-18,22.14095275186976,77.570695367698,MET_CUSTOMER,Visited location
LDSMFG_165260,2025-01-22,20.966926173259907,77.55087189779684,SHIFTED,Visited location
LDSMFG_198934,2025-01-28,19.87047183367722,77.66477138381555,SHIFTED,Visited location
LDSMFG_109718,2025-01-05,14.890447875905062,77.79012666750657,DOOR_LOCKED,Visited location
LDSMFG_161020,2025-01-17,15.662971600436435,77.52182649060671,DOOR_LOCKED,Visited location
LDSMFG_165872,2025-01-08,24.010517676900733,77.53935572174407,MET_CUSTOMER,Visited location
LDSMFG_165089,2025-01-02,19.116909292219876,77.51945540269759,SHIFTED,Visited location
LDSMFG_183599,2025-01-01,13.989745591072928,77.68300541780764,DOOR_LOCKED,Visited location
LDSMFG_174444,2025-01-12,18.97041468099237,77.79625203775343,SHIFTED,Visited location
LDSMFG_157146,2025-01-06,13.913774406570454,77.56244083231,MET_CUSTOMER,Visited location
LDSMFG_173361,2025-01-29,13.812935496042344,77.79559591973361,DOOR_LOCKED,Visited location
LDSMFG_103744,2025-01-29,21.11529172195862,77.69425161996244,DOOR_LOCKED,Visited location
LDSMFG_173195,2025-01-03,21.9737639663143,77.59469356710669,MET_CUSTOMER,Visited location
LDSMFG_150216,2025-01-05,14.41071071506833,77.61168370678197,MET_CUSTOMER,Visited location
LDSMFG_182689,2025-01-12,23.360990894677105,77.59235433066313,DOOR_LOCKED,Visited location
LDSMFG_104371,2025-01-08,14.428549140244025,77.56671484551917,SHIFTED,Visited location
LDSMFG_151428,2025-01-11,24.40208568773373,77.69277268873176,DOOR_LOCKED,Visited location
LDSMFG_155648,2025-01-23,16.899140823158497,77.66921255355425,SHIFTED,Visited location
LDSMFG_100439,2025-01-14,25.148308851120884,77.59424351927964,MET_CUSTOMER,Visited location
LDSMFG_122725,2025-01-13,21.2545395282995,77.70179452624764,DOOR_LOCKED,Visited location
LDSMFG_146139,2025-01-26,22.097270055791647,77.69628111597005,MET_CUSTOMER,Visited location
LDSMFG_181454,2025-01-07,21.496601335282143,77.76172614524434,DOOR_LOCKED,Visited location
LDSMFG_122066,2025-01-17,16.93841566613977,77.68452091511291,SHIFTED,Visited location
LDSMFG_172861,2025-01-07,26.675047505255414,77.72884042831409,DOOR_LOCKED,Visited location
LDSMFG_156964,2025-01-30,21.202418603893925,77.547486724906,DOOR_LOCKED,Visited location
LDSMFG_133570,2025-01-30,15.156947916216884,77.55452085938877,DOOR_LOCKED,Visited location
LDSMFG_162136,2025-01-20,15.459325081690697,77.65290095074937,SHIFTED,Visited location
LDSMFG_149402,2025-01-11,15.401654710981797,77.51261137500423,DOOR_LOCKED,Visited location
LDSMFG_191289,2025-01-05,15.921039193638503,77.77553962215455,MET_CUSTOMER,Visited location
LDSMFG_115135,2025-01-13,13.044159325279132,77.7806625639371,SHIFTED,Visited location
LDSMFG_120947,2025-01-30,17.68290130801276,77.623373424483,MET_CUSTOMER,Visited location
LDSMFG_150072,2025-01-01,24.93015701703122,77.60055075601964,SHIFTED,Visited location
LDSMFG_116448,2025-01-16,27.05490992290116,77.59634819064098,SHIFTED,Visited location
LDSMFG_185964,2025-01-28,24.743163748467097,77.53123719785691,DOOR_LOCKED,Visited location
LDSMFG_146667,2025-01-03,27.55669291531224,77.70700528795913,MET_CUSTOMER,Visited location
LDSMFG_116931,2025-01-23,17.151437760629467,77.75038038798631,MET_CUSTOMER,Visited location
LDSMFG_113734,2025-01-02,20.582319508947183,77.750665063897,SHIFTED,Visited location
LDSMFG_194693,2025-01-09,26.64493692009114,77.75993346369533,DOOR_LOCKED,Visited location
LDSMFG_168660,2025-01-19,28.48304281461828,77.55797297530358,MET_CUSTOMER,Visited location
LDSMFG_134375,2025-01-27,19.312294703972007,77.6470790352007,SHIFTED,Visited location
LDSMFG_145209,2025-01-20,26.827303287463558,77.65070985018465,SHIFTED,Visited location
LDSMFG_129341,2025-01-06,26.127578718684198,77.79481661661653,DOOR_LOCKED,Visited location
LDSMFG_175567,2025-01-07,13.903569325188439,77.64865453761848,MET_CUSTOMER,Visited location
LDSMFG_177107,2025-01-23,19.91773878763988,77.79416503470121,MET_CUSTOMER,Visited location
LDSMFG_155313,2025-01-03,20.099410930716125,77.59760667163057,DOOR_LOCKED,Visited location
LDSMFG_141224,2025-01-11,16.022310187245623,77.54977325342848,SHIFTED,Visited location
LDSMFG_186886,2025-01-20,18.478355345666582,77.56868707107415,SHIFTED,Visited location
LDSMFG_167322,2025-01-07,13.405681965703204,77.64821678762996,DOOR_LOCKED,Visited location
LDSMFG_102291,2025-01-03,28.13147624981135,77.56519505785388,DOOR_LOCKED,Visited location
LDSMFG_136200,2025-01-18,17.180610343303083,77.69092262203128,MET_CUSTOMER,Visited location
LDSMFG_141825,2025-01-26,25.739247781888075,77.66268740166923,DOOR_LOCKED,Visited location
LDSMFG_112482,2025-01-05,27.063941819838963,77.68989245785372,DOOR_LOCKED,Visited location
LDSMFG_148363,2025-01-16,25.52292616462616,77.69731647051489,MET_CUSTOMER,Visited location
LDSMFG_108157,2025-01-26,27.430163608124783,77.60231436792895,SHIFTED,Visited location
LDSMFG_147470,2025-01-25,14.927889354440275,77.56779759622636,MET_CUSTOMER,Visited location
LDSMFG_103719,2025-01-26,24.07033643611032,77.79374889582745,SHIFTED,Visited location
LDSMFG_188796,2025-01-21,25.198674284896164,77.58237328791621,DOOR_LOCKED,Visited location
LDSMFG_104298,2025-01-26,24.97913715076068,77.51756722672336,MET_CUSTOMER,Visited location
LDSMFG_118787,2025-01-17,26.396247408775615,77.54547152322385,SHIFTED,Visited location
LDSMFG_154120,2025-01-20,21.02254618691091,77.75945445133097,SHIFTED,Visited location
LDSMFG_103911,2025-01-13,23.715713046922183,77.75667812320414,MET_CUSTOMER,Visited location
LDSMFG_117505,2025-01-02,19.630163532217694,77.73547479842259,MET_CUSTOMER,Visited location
LDSMFG_154637,2025-01-08,19.574804384248793,77.75518552774953,SHIFTED,Visited location
LDSMFG_165928,2025-01-23,24.934389680923985,77.5965799281611,SHIFTED,Visited location
LDSMFG_143434,2025-01-06,25.30952536261455,77.65452434712753,DOOR_LOCKED,Visited location
LDSMFG_168947,2025-01-23,14.589262430001465,77.72226694980044,DOOR_LOCKED,Visited location
LDSMFG_101060,2025-01-26,16.984037707948033,77.75808828447524,SHIFTED,Visited location
LDSMFG_156515,2025-01-27,18.675048595872013,77.62196666499655,DOOR_LOCKED,Visited location
LDSMFG_104480,2025-01-25,24.180929257823745,77.60211226900137,MET_CUSTOMER,Visited location
LDSMFG_147726,2025-01-28,19.96604116999285,77.62602148057039,DOOR_LOCKED,Visited location
LDSMFG_102831,2025-01-18,18.855021011060153,77.74863820030765,DOOR_LOCKED,Visited location
LDSMFG_177014,2025-01-19,16.705849811871296,77.60559951087733,DOOR_LOCKED,Visited location
LDSMFG_168726,2025-01-03,13.982718307137013,77.58210532205791,SHIFTED,Visited location
LDSMFG_166805,2025-01-18,16.02414746292085,77.71056699504292,SHIFTED,Visited location
LDSMFG_104200,2025-01-14,16.300289830724036,77.73839626981174,MET_CUSTOMER,Visited location
LDSMFG_130065,2025-01-24,18.432956570932166,77.53255949388897,SHIFTED,Visited location
LDSMFG_167031,2025-01-11,24.48725560065339,77.5458600787264,SHIFTED,Visited location
LDSMFG_181114,2025-01-03,16.36011188137881,77.59889880438303,SHIFTED,Visited location
LDSMFG_131960,2025-01-27,18.79073703847959,77.58124657505864,MET_CUSTOMER,Visited location
LDSMFG_148035,2025-01-10,17.249250080738392,77.65666923773823,DOOR_LOCKED,Visited location
LDSMFG_185043,2025-01-23,16.000077994454987,77.51847273972058,DOOR_LOCKED,Visited location
LDSMFG_179732,2025-01-28,24.70103231964378,77.60064402881353,DOOR_LOCKED,Visited location
LDSMFG_123988,2025-01-15,28.432833893962616,77.73157225450592,SHIFTED,Visited location
LDSMFG_129630,2025-01-01,13.308726207876314,77.62382979338591,DOOR_LOCKED,Visited location
LDSMFG_132142,2025-01-27,23.37865175966736,77.73169848975435,MET_CUSTOMER,Visited location
LDSMFG_171701,2025-01-20,20.911633581405283,77.55138173384393,DOOR_LOCKED,Visited location
LDSMFG_107865,2025-01-25,18.39835524471396,77.66177280016416,DOOR_LOCKED,Visited location
LDSMFG_185304,2025-01-24,17.262465506644336,77.70242804701016,DOOR_LOCKED,Visited location
LDSMFG_145781,2025-01-10,26.11611071736627,77.68285262768492,SHIFTED,Visited location
LDSMFG_163127,2025-01-18,13.777532435703556,77.61660175374602,DOOR_LOCKED,Visited location
LDSMFG_148447,2025-01-17,14.039236460382499,77.50126861850711,DOOR_LOCKED,Visited location
LDSMFG_168915,2025-01-26,18.983181128305997,77.6814995338669,MET_CUSTOMER,Visited location
LDSMFG_116710,2025-01-21,23.863323482399615,77.64317153457047,DOOR_LOCKED,Visited location
LDSMFG_143010,2025-01-27,12.944227816745482,77.58417151941336,DOOR_LOCKED,Visited location
LDSMFG_112908,2025-01-03,21.164322338762304,77.55043964509986,MET_CUSTOMER,Visited location
LDSMFG_113963,2025-01-27,22.30481252138887,77.50535402329886,MET_CUSTOMER,Visited location
LDSMFG_153015,2025-01-11,14.097739955826825,77.71336334358682,DOOR_LOCKED,Visited location
LDSMFG_179133,2025-01-23,19.42203966970471,77.62001285833045,SHIFTED,Visited location
LDSMFG_187081,2025-01-11,13.612068896736131,77.53645914252736,SHIFTED,Visited location
LDSMFG_139816,2025-01-09,23.83951584479641,77.61134945863094,MET_CUSTOMER,Visited location
